J328   190.9327172 +11.5542647 23.597  0.027 22.591  0.035  1.006  0.044
J329   190.9018045 +11.5594971 24.722  0.114 23.517  0.252  1.205  0.277
J333   190.9237760 +11.5382860 22.342  0.015 21.170  0.015  1.172  0.021
J336   190.9056980 +11.5404604 23.114  0.021 21.621  0.032  1.493  0.038
J337   190.8999587 +11.5532735 25.490  0.714 23.997  0.058  1.493  0.716
J339   190.8999436 +11.5543240 23.990  0.030 22.873  0.320  1.117  0.321
J340   190.9012295 +11.5461539 23.759  0.048 22.370  0.021  1.389  0.052
J341   190.9165146 +11.5690526 24.767  0.065 23.277  0.043  1.490  0.078
J342   190.9241410 +11.5672743 23.775  0.035 22.543  0.042  1.232  0.055
J343   190.9065358 +11.5395565 24.960  0.062 23.459  0.043  1.501  0.075
J345   190.9171086 +11.5362529 23.088  0.027 22.345  0.023  0.743  0.035
J346   190.9325215 +11.5476878 23.567  0.027 22.097  0.038  1.470  0.047
J347   190.9046717 +11.5409397 23.914  0.034 22.731  0.031  1.183  0.046
J349   190.9299859 +11.5426557 24.241  0.424 22.597  0.034  1.644  0.425
J350   190.9041037 +11.5639773 24.170  0.046 22.823  0.042  1.347  0.062
J351   190.9083983 +11.5672851 23.773  0.074 22.235  0.046  1.538  0.087
J352   190.9324403 +11.5585225 23.755  0.033 22.629  0.038  1.126  0.050
J353   190.9003231 +11.5476751 23.130  0.021 21.487  0.027  1.643  0.034
J354   190.9142110 +11.5360039 24.989  0.238 23.575  0.469  1.414  0.526
J355   190.9068862 +11.5666683 22.699  0.017 21.552  0.020  1.147  0.026
J356   190.9145305 +11.5359177 23.764  0.042 22.186  0.025  1.578  0.049
J357   190.9277090 +11.5397785 24.273  0.296 22.890  0.703  1.383  0.763
J360   190.9006334 +11.5458865 22.263  0.022 20.741  0.019  1.522  0.029
J361   190.9031021 +11.5634599 22.729  0.020 21.160  0.016  1.569  0.026
J363   190.9092082 +11.5681398 23.284  1.174 21.964  0.020  1.320  1.174
J364   190.9213824 +11.5363395 24.697  0.152 23.701  0.061  0.996  0.164
J365   190.9218076 +11.5363384 24.180  0.401 23.006  0.037  1.174  0.403
J366   190.9042323 +11.5649766 23.505  0.029 22.602  0.038  0.903  0.048
J367   190.9225257 +11.5689242 23.772  0.035 22.838  0.053  0.934  0.064
J368   190.9208756 +11.5359667 21.139  0.016 20.081  0.013  1.058  0.021
J369   190.8990120 +11.5505837 23.566  0.033 22.307  0.030  1.259  0.045
J370   190.9293607 +11.5408266 23.182  0.020 21.890  0.018  1.292  0.027
J371   190.9158453 +11.5699924 24.322  0.084 23.032  0.054  1.290  0.100
J372   190.9248856 +11.5373960 24.507  0.053 23.420  0.101  1.087  0.114
J373   190.9146539 +11.5699872 23.801  0.025 22.898  0.042  0.903  0.049
J374   190.9257453 +11.5378070 24.007  0.043 22.797  0.044  1.210  0.062
J375   190.9055539 +11.5389374 22.555  0.020 21.522  0.018  1.033  0.027
J376   190.9222992 +11.5361487 24.020  0.025 22.931  0.061  1.089  0.066
J380   190.9037715 +11.5650865 24.853  0.082 23.380  0.120  1.473  0.145
J383   190.8989646 +11.5569503 24.270  0.046 23.668  0.068  0.602  0.082
J384   190.8984513 +11.5509397 21.795  0.014 20.861  0.016  0.934  0.021
J385   190.9013981 +11.5625931 24.583  0.057 23.564  0.045  1.019  0.073
J386   190.9294245 +11.5401128 23.762  0.041 22.403  0.019  1.359  0.045
J389   190.9053729 +11.5385529 24.660  0.083 22.882  0.059  1.778  0.102
J392   190.9023797 +11.5412139 25.055  0.061 23.486  0.059  1.569  0.085
J394   190.9213088 +11.5352182 21.905  0.012 20.835  0.018  1.070  0.022
J395   190.9195494 +11.5705510 24.422  0.044 22.889  0.074  1.533  0.086
J397   190.9343804 +11.5575073 24.289  0.038 22.968  0.042  1.321  0.057
J398   190.8980151 +11.5531096 21.273  0.028 20.270  0.033  1.003  0.043
J402   190.9273601 +11.5675077 25.621  0.072 23.965  0.058  1.656  0.092
J404   190.9125897 +11.5705806 22.905  0.027 21.238  0.018  1.667  0.032
J407   190.9030105 +11.5398618 23.161  0.018 21.792  0.019  1.369  0.026
J416   190.9293606 +11.5389416 21.281  0.017 19.806  0.010  1.475  0.020
J419   190.9121373 +11.5709438 22.031  0.011 21.004  0.016  1.027  0.019
J421   190.9069629 +11.5689963 22.527  0.020 21.621  0.027  0.906  0.034
J425   190.8971955 +11.5519346 24.464  0.038 23.262  0.130  1.202  0.135
J434   190.9212089 +11.5340375 25.091  0.057 24.003  0.673  1.088  0.675
J441   190.9116928 +11.5715013 23.790  0.851 22.867  0.728  0.923  1.120
J442   190.8980680 +11.5597044 23.036  0.024 21.495  0.018  1.541  0.030
J444   190.8977619 +11.5589100 22.817  0.019 21.360  0.013  1.457  0.023
J445   190.9222195 +11.5340658 22.528  0.017 21.474  0.014  1.054  0.022
J446   190.9124432 +11.5717569 24.706  0.088 23.617  0.123  1.089  0.151
J451   190.8972102 +11.5479412 23.349  0.039 22.377  0.040  0.972  0.056
J453   190.9226322 +11.5340856 23.216  0.035 21.598  0.031  1.618  0.047
J455   190.8966170 +11.5543946 22.990  0.019 22.101  0.053  0.889  0.056
J457   190.8965110 +11.5522059 21.565  0.011 20.566  0.015  0.999  0.019
J458   190.9121822 +11.5718468 24.682  0.051 23.274  0.066  1.408  0.083
J459   190.9001732 +11.5641088 24.255  0.041 23.154  0.392  1.101  0.394
J462   190.9106418 +11.5716145 23.024  0.029 21.409  0.021  1.615  0.036
J466   190.9141503 +11.5723836 24.289  0.080 22.811  0.036  1.478  0.088
J467   190.8962939 +11.5521978 24.006  0.037 22.610  0.025  1.396  0.045
J468   190.8965244 +11.5493434 22.613  0.056 21.677  0.040  0.936  0.069
J475   190.9007810 +11.5654498 24.888  0.043 23.399  0.127  1.489  0.134
J478   190.9054364 +11.5695177 23.978  0.219 22.452  0.025  1.526  0.220
J480   190.9348974 +11.5615860 25.328  0.069 23.774  0.700  1.554  0.703
J481   190.9351212 +11.5442617 24.880  0.103 23.961  0.106  0.919  0.148
J482   190.9350181 +11.5613731 24.201  0.043 22.723  0.032  1.478  0.054
J483   190.8976568 +11.5447744 24.150  0.034 22.680  0.041  1.470  0.053
J484   190.8969074 +11.5586313 23.313  0.022 22.297  0.041  1.016  0.047
J491   190.8977180 +11.5612528 24.391  0.445 22.998  0.033  1.393  0.446
J493   190.8993157 +11.5413370 23.149  0.019 22.186  0.022  0.963  0.029
J494   190.8993365 +11.5641089 22.738  0.016 21.155  0.012  1.583  0.020
J495   190.9264953 +11.5348402 25.166  0.068 23.733  0.052  1.433  0.086
J499   190.9120089 +11.5729074 24.177  0.039 22.757  0.037  1.420  0.054
J502   190.8953777 +11.5540477 24.131  0.038 23.065  0.054  1.066  0.066
J507   190.8964186 +11.5456336 24.028  0.036 22.445  0.056  1.583  0.067
J509   190.8957940 +11.5578515 24.670  1.132 23.095  0.056  1.575  1.133
J510   190.9027977 +11.5688252 23.122  0.020 21.519  0.018  1.603  0.027
J514   190.8950591 +11.5539764 23.210  0.022 22.112  0.030  1.098  0.037
J516   190.8976106 +11.5425375 25.253  0.096 23.825  0.091  1.428  0.132
J517   190.8949391 +11.5538310 23.603  0.026 21.982  0.033  1.621  0.042
J518   190.9085003 +11.5724118 24.529  0.057 23.411  0.047  1.118  0.074
J520   190.9069160 +11.5717987 23.399  0.018 22.654  0.022  0.745  0.028
J521   190.8947547 +11.5522854 24.739  0.053 23.077  0.053  1.662  0.075
J522   190.8998955 +11.5666097 23.507  0.019 22.005  0.019  1.502  0.027
J524   190.8947394 +11.5507813 24.050  0.029 22.579  0.038  1.471  0.048
J525   190.8952323 +11.5576674 23.874  0.027 22.347  0.022  1.527  0.035
J533   190.9273450 +11.5337886 21.176  0.012 20.149  0.014  1.027  0.018
J537   190.9066298 +11.5723155 22.863  0.016 21.450  0.020  1.413  0.026
J538   190.8954584 +11.5452571 23.345  0.026 22.349  0.032  0.996  0.041
J546   190.9104690 +11.5741514 23.504  0.048 22.168  0.035  1.336  0.059
J549   190.9121987 +11.5746047 22.284  0.020 21.255  0.016  1.029  0.026
J550   190.9010911 +11.5691913 21.964  0.019 20.855  0.019  1.109  0.027
J551   190.8954131 +11.5612723 21.637  0.026 20.257  0.015  1.380  0.030
J552   190.9049033 +11.5720931 24.831  1.942 23.577  0.082  1.254  1.944
J555   190.9042603 +11.5718456 23.866  0.147 22.651  0.055  1.215  0.157
J556   190.8952422 +11.5439327 23.430  0.035 22.559  0.045  0.871  0.057
J559   190.8933939 +11.5539340 23.037  0.064 22.009  0.203  1.028  0.213
J560   190.8933498 +11.5528988 22.807  0.020 21.697  0.019  1.110  0.028
J566   190.8959749 +11.5414856 23.146  0.022 21.683  0.016  1.463  0.027
J570   190.9135384 +11.5757947 25.302  0.559 23.951  0.051  1.351  0.561
J574   190.8945860 +11.5436037 21.284  0.023 19.899  0.022  1.385  0.032
J578   190.9066381 +11.5742637 23.023  0.059 21.978  0.048  1.045  0.076
J581   190.8941114 +11.5616538 22.420  0.018 21.149  0.025  1.271  0.031
J583   190.8961868 +11.5655919 24.473  0.076 23.533  0.048  0.940  0.090
J586   190.9094225 +11.5755109 22.653  0.025 20.993  0.027  1.660  0.037
J590   190.8948938 +11.5637460 22.327  0.016 21.362  0.017  0.965  0.023
J591   190.8921311 +11.5513144 22.633  0.025 21.632  0.024  1.001  0.035
J595   190.8921580 +11.5491821 23.642  0.034 22.782  0.036  0.860  0.050
J599   190.8963228 +11.5666035 23.773  0.050 22.111  0.037  1.662  0.062
J600   190.9084252 +11.5756258 23.580  0.031 22.632  0.033  0.948  0.045
J601   190.9266140 +11.5748774 25.009  0.075 23.859  0.051  1.150  0.091
J603   190.8983548 +11.5692548 23.522  0.037 22.270  0.022  1.252  0.043
J604   190.8916911 +11.5540801 24.356  0.037 23.353  0.025  1.003  0.045
J605   190.8951995 +11.5654102 24.761  0.068 23.706  0.099  1.055  0.120
J609   190.8998810 +11.5710983 22.428  0.017 21.169  0.015  1.259  0.023
J610   190.8918565 +11.5572863 22.400  0.019 21.573  0.027  0.827  0.033
J611   190.9010315 +11.5332422 25.255  0.065 23.943  0.241  1.312  0.250
J616   190.9057852 +11.5751242 23.814  0.043 22.790  0.023  1.024  0.049
J623   190.8929239 +11.5626874 21.865  0.042 20.931  0.049  0.934  0.065
J624   190.9053746 +11.5754069 24.499  0.043 23.312  0.046  1.187  0.063
J626   190.9035630 +11.5746349 23.132  0.021 22.127  0.031  1.005  0.037
J627   190.8981166 +11.5705508 23.257  0.018 21.727  0.018  1.530  0.025
J628   190.8925416 +11.5430783 24.114  0.030 22.462  0.037  1.652  0.048
J631   190.8927912 +11.5630629 21.985  0.013 20.975  0.013  1.010  0.018
J632   190.8908978 +11.5570745 23.476  0.024 21.835  0.027  1.641  0.036
J633   190.8932730 +11.5641753 24.447  0.045 23.120  0.032  1.327  0.055
J635   190.8916009 +11.5447915 24.817  0.045 23.510  0.051  1.307  0.068
J636   190.8942223 +11.5663389 21.389  0.017 20.370  0.016  1.019  0.023
J640   190.8906699 +11.5590033 25.328  0.211 23.789  0.091  1.539  0.230
J641   190.8975190 +11.5710178 22.206  0.015 21.152  0.011  1.054  0.019
J645   190.8980697 +11.5715921 23.213  0.017 22.207  0.027  1.006  0.032
J646   190.8988946 +11.5724230 22.946  0.023 21.695  0.021  1.251  0.031
J647   190.9053465 +11.5288562 21.482  1.480 20.937  0.047  0.545  1.481
J651   190.8979603 +11.5716666 22.633  0.019 21.524  0.030  1.109  0.036
J653   190.9029049 +11.5754618 23.719  0.035 22.406  0.042  1.313  0.055
J657   190.8903163 +11.5460888 23.483  0.028 22.520  0.033  0.963  0.043
J664   190.8892797 +11.5540904 23.102  0.022 22.137  0.024  0.965  0.033
J668   190.8952880 +11.5697261 22.200  0.028 20.764  0.015  1.436  0.032
J672   190.8925294 +11.5664000 24.109  0.074 22.580  0.140  1.529  0.158
J685   190.8903007 +11.5635909 22.748  0.038 21.400  0.018  1.348  0.042
J687   190.9135276 +11.5805661 24.885  0.045 23.931  0.086  0.954  0.097
J692   190.8888161 +11.5444469 21.822  0.023 20.547  0.016  1.275  0.028
J693   190.8914433 +11.5670088 22.866  0.020 21.425  0.018  1.441  0.027
J697   190.8884061 +11.5452757 22.430  0.030 21.534  0.018  0.896  0.035
J700   190.8879664 +11.5462945 23.306  0.019 21.866  0.030  1.440  0.036
J702   190.8870030 +11.5516611 23.339  0.080 22.309  0.042  1.030  0.090
J705   190.8884400 +11.5433750 21.707  0.017 20.599  0.013  1.108  0.021
J707   190.8868611 +11.5538843 24.623  0.041 23.108  0.055  1.515  0.069
J709   190.8882206 +11.5438076 24.033  0.055 22.693  0.043  1.340  0.070
J713   190.8904963 +11.5673528 24.052  0.041 22.731  0.034  1.321  0.053
J715   190.8875503 +11.5447138 24.695  0.047 23.650  0.077  1.045  0.090
J724   190.8860907 +11.5490708 21.859  0.019 20.590  0.015  1.269  0.024
J725   190.8863347 +11.5473917 23.851  0.029 22.729  0.031  1.122  0.042
J728   190.8888820 +11.5662551 23.603  0.383 22.162  0.290  1.441  0.480
J729   190.8856269 +11.5510604 22.024  0.016 20.942  0.017  1.082  0.023
J732   190.8854799 +11.5487997 23.736  0.030 22.776  0.028  0.960  0.041
J745   190.8847043 +11.5575010 24.160  0.051 23.524  0.046  0.636  0.069
J748   190.8845649 +11.5480386 24.242  0.453 23.521  0.117  0.721  0.468
J751   190.8864412 +11.5646651 25.411  0.382 23.981  0.047  1.430  0.385
J759   190.8838605 +11.5597457 23.663  0.030 22.294  0.025  1.369  0.039
J760   190.8836590 +11.5589712 23.971  0.037 22.669  0.033  1.302  0.050
J761   190.8838915 +11.5612491 22.812  0.026 21.472  0.024  1.340  0.035
J763   190.8831881 +11.5596593 24.777  0.075 23.234  0.067  1.543  0.101
J765   190.8831623 +11.5448395 21.714  0.016 20.188  0.019  1.526  0.025
J766   190.8859048 +11.5678660 24.439  0.078 23.335  0.077  1.104  0.110
J768   190.8822100 +11.5567591 24.399  0.035 23.448  0.037  0.951  0.051
J769   190.8819519 +11.5546397 24.565  0.036 22.962  0.029  1.603  0.046
J773   190.9051931 +11.5854487 24.435  0.056 23.539  0.051  0.896  0.076
J780   190.8828713 +11.5399498 24.039  0.053 22.733  0.136  1.306  0.146
J800   190.8734386 +11.5494524 24.919  0.116 23.024  0.162  1.895  0.199
