#ID 	 RA 	 DEC 	 RV 	 RV_err 	 RAD 
NGC4486_S488   187.670280	12.447930	1488	74	4.00
NGC4486_S489   187.670760	12.393230	 760	106	2.06
NGC4486_S490   187.671650	12.329480	1346	32	4.21
NGC4486_S491   187.667950	12.460500	1946	106	4.72
NGC4486_S492   187.671190	12.309960	1705	106	5.28
NGC4486_S493   187.670090	12.283030	1131	 8	6.82
NGC4486_S494   187.663680	12.426300	 971	158	3.25
NGC4486_S495   187.665410	12.341590	 761	106	3.80
NGC4486_S496   187.663160	12.359010	1086	106	3.16
NGC4486_S497   187.661430	12.397100	 788	79	2.63
NGC4486_S498   187.659270	12.463930	1297	106	5.15
NGC4486_S499   187.661480	12.356680	1421	115	3.33
NGC4486_S500   187.660310	12.366410	1366	106	3.06
NGC4486_S501   187.660300	12.330590	1002	106	4.51
NGC4486_S502   187.657970	12.391020	 975	 8	2.81
NGC4486_S503   187.659640	12.289070	1761	75	6.70
NGC4486_S504   187.658340	12.335130	2013	106	4.37
NGC4486_S505   187.656290	12.405030	1391	31	3.03
NGC4486_S506   187.653220	12.434840	1261	70	4.05
NGC4486_S507   187.655940	12.321610	1084	 4	5.10
NGC4486_S508   187.652410	12.388160	1499	75	3.14
NGC4486_S509   187.652320	12.335710	1219	106	4.57
NGC4486_S510   187.647280	12.457810	1136	106	5.27
NGC4486_S511   187.647140	12.295330	1336	106	6.70
NGC4486_S512   187.646500	12.305210	1997	76	6.22
NGC4486_S513   187.642910	12.443960	1445	108	4.87
NGC4486_S514   187.642180	12.379560	1100	106	3.80
NGC4486_S515   187.639580	12.459610	 817	106	5.66
NGC4486_S516   187.639340	12.449870	 726	106	5.26
NGC4486_S517   187.637730	12.472490	1134	106	6.31
NGC4486_S518   187.634640	12.479270	 546	78	6.74
NGC4486_S519   187.636000	12.398300	1822	106	4.12
NGC4486_S520   187.633270	12.449280	1436	106	5.51
NGC4486_S521   187.631370	12.434050	 858	75	5.07
NGC4486_S522   187.632500	12.344140	 984	159	5.14
NGC4486_S523   187.631390	12.379240	1198	106	4.43
NGC4486_S524   187.627450	12.459660	1584	72	6.17
NGC4486_S525   187.627800	12.382220	1196	 4	4.61
NGC4486_S526   187.625080	12.465700	 645	70	6.52
NGC4486_S527   187.625570	12.409730	1452	92	4.84
NGC4486_S528   187.627910	12.301450	1724	75	7.06
NGC4486_S529   187.621690	12.449310	 827	82	6.05
NGC4486_S530   187.622400	12.402240	1607	106	4.94
NGC4486_S531   187.619790	12.410470	1161	47	5.18
NGC4486_S532   187.620340	12.372370	1399	106	5.14
NGC4486_S533   187.617430	12.414960	1340	106	5.38
NGC4486_S534   187.616330	12.389040	1570	106	5.25
NGC4486_S535   187.611490	12.420180	1303	75	5.80
NGC4486_S536   187.612070	12.391960	1404	46	5.50
NGC4486_S537   187.607300	12.439190	1368	75	6.46
NGC4486_S538   187.607790	12.404300	1587	61	5.81
NGC4486_S539   187.605660	12.436250	 496	68	6.47
NGC4486_S540   187.602630	12.415510	1028	106	6.23
NGC4486_S541   187.598790	12.438710	 973	97	6.90
NGC4486_S542   187.591600	12.431620	1823	106	7.13
NGC4486_S543   187.592450	12.317790	2064	117	7.97
NGC4486_S544   187.712500	12.380990	 713	106	0.72
NGC4486_S545   187.709720	12.381570	1281	75	0.61
NGC4486_S546   187.695470	12.392930	1434	106	0.62
NGC4486_S547   187.716140	12.381000	1751	106	0.85
NGC4486_S548   187.691880	12.394180	1483	106	0.84
NGC4486_S549   187.692470	12.391300	1795	106	0.79
NGC4486_S550   187.717100	12.403090	1447	106	0.97
NGC4486_S551   187.705810	12.381800	1327	106	0.56
NGC4486_S552   187.708730	12.384680	1211	106	0.42
NGC4486_S553   187.713560	12.387490	 228	106	0.50
NGC4486_S554   187.703260	12.401690	1311	106	0.65
NGC4486_S555   187.712010	12.396940	1511	106	0.50
NGC4486_S556   187.713180	12.394470	1206	106	0.47
NGC4486_S557   187.705450	12.375840	1800	106	0.92
NGC4486_S558   187.792260	12.274450	1818	77	8.64
NGC4486_S559   187.572870	12.397840	1786	174	7.81
NGC4486_S560   187.579930	12.417830	 104	58	7.56
NGC4486_S561   187.587930	12.513570	 964	179	10.09
NGC4486_S562   187.593280	12.507740	1004	101	9.62
NGC4486_S563   187.687510	12.410080	1589	153	1.57
NGC4486_S564   187.690280	12.388130	1231	89	0.93
NGC4486_S565   187.694900	12.258930	1242	 9	7.96
NGC4486_S566   187.704820	12.405680	1632	106	0.88
NGC4486_S567   187.830620	12.265730	1463	69	10.49
NGC4486_S568   187.842450	12.326720	1406	 6	8.88
NGC4486_S569   187.699780	12.329620	1565	144	3.71
NGC4486_S570   187.757880	12.334800	1355	122	4.55
NGC4486_S571   187.690240	12.405260	1658	139	1.25
NGC4486_S572   187.673540	12.487650	1179	31	6.09
NGC4486_S573   187.655560	12.493380	1329	106	6.81
NGC4486_S574   187.649700	12.393960	 948	106	3.30
NGC4486_S575   187.710660	12.410030	1510	106	1.17
NGC4486_S576   187.741470	12.407380	1202	106	2.30
NGC4486_S577   187.724730	12.344660	 500	106	3.00
NGC4486_S578   187.686170	12.391280	1401	106	1.16
NGC4486_S579   187.645280	12.405740	1371	106	3.66
NGC4486_S580   187.685140	12.424490	1133	106	2.34
NGC4486_S581   187.703080	12.374410	1912	106	1.02
NGC4486_S582   187.706110	12.362480	1616	81	1.72
NGC4486_S583   187.920930	12.467660	1178	 8	13.41
NGC4486_S584   188.000760	12.450700	1328	14	17.64
NGC4486_S585   187.959300	12.436330	1412	15	15.09
NGC4486_S586   187.942540	12.428780	1690	12	14.05
NGC4486_S587   187.930520	12.424060	1544	12	13.31
NGC4486_S588   187.955630	12.413340	1279	21	14.69
NGC4486_S589   187.940620	12.411440	1330	21	13.81
NGC4486_S590   187.906470	12.409190	 814	16	11.80
NGC4486_S591   187.910350	12.382570	1713	12	11.99
NGC4486_S592   187.933310	12.378000	1331	 8	13.35
NGC4486_S593   187.988530	12.364690	1147	12	16.64
NGC4486_S594   187.890630	12.362880	1421	 9	10.96
NGC4486_S595   187.923500	12.354060	1797	 9	12.94
NGC4486_S596   187.903450	12.352470	1296	10	11.81
NGC4486_S597   187.913080	12.351350	1414	10	12.37
NGC4486_S598   187.963070	12.343190	1786	 8	15.34
NGC4486_S599   187.920100	12.341460	1459	 9	12.90
NGC4486_S600   187.952820	12.340070	1127	11	14.79
NGC4486_S601   187.930920	12.336790	1577	13	13.58
NGC4486_S602   187.905700	12.335560	1196	 6	12.17
NGC4486_S603   187.975790	12.330250	 979	 9	16.23
NGC4486_S604   187.941810	12.325210	 974	 6	14.38
NGC4486_S605   187.982980	12.323010	1178	 7	16.74
NGC4486_S606   187.874730	12.478460	1236	13	11.19
NGC4486_S607   187.827680	12.428720	1611	15	7.48
NGC4486_S608   187.840330	12.426200	 637	10	8.15
NGC4486_S609   187.876730	12.426160	1337	 9	10.23
NGC4486_S610   187.842680	12.415120	2111	 5	8.14
NGC4486_S611   187.851690	12.406510	1295	11	8.59
NGC4486_S612   187.870890	12.388840	1389	 6	9.67
NGC4486_S613   187.877730	12.377560	 878	12	10.10
NGC4486_S614   187.838460	12.375040	1738	 6	7.83
NGC4486_S615   187.846450	12.370520	1166	 6	8.33
NGC4486_S616   187.873740	12.364630	1335	13	9.96
NGC4486_S617   187.866790	12.362790	1409	21	9.58
NGC4486_S618   187.831770	12.357490	1410	 9	7.65
NGC4486_S619   187.868920	12.353580	1255	13	9.81
NGC4486_S620   187.864250	12.352490	1452	13	9.56
NGC4486_S621   187.844340	12.350200	1400	 6	8.47
NGC4486_S622   187.848840	12.331110	1330	16	9.12
NGC4486_S623   188.046050	12.367260	1028	 9	19.98
NGC4486_S624   188.023710	12.364530	1018	 8	18.69
NGC4486_S625   188.069600	12.356700	1531	 9	21.41
NGC4486_S626   188.079930	12.339000	1280	11	22.14
NGC4486_S627   188.030090	12.332720	 981	 8	19.32
NGC4486_S628   188.142260	12.456380	1307	 7	25.87
NGC4486_S629   188.178850	12.366880	1418	 6	27.75
NGC4486_S630   188.152050	12.349200	1349	13	26.26
NGC4486_S631   188.214840	12.338440	1689	 6	29.99
NGC4486_S632   188.229570	12.337590	1701	11	30.85
NGC4486_S633   188.154190	12.331260	1258	 7	26.51
NGC4486_S634   188.288170	12.437530	1652	13	34.23
NGC4486_S635   188.250410	12.352360	1422	15	31.99
NGC4486_S636   188.279540	12.344790	1049	 6	33.73
NGC4486_S637   188.346100	12.341770	1581	11	37.63
NGC4486_S638   188.323020	12.326090	1378	16	36.37
NGC4486_S639   188.170440	12.470540	2128	 9	27.64
NGC4486_S640   188.160600	12.470970	1259	 9	27.07
NGC4486_S641   188.337270	12.480770	1203	 7	37.39
NGC4486_S642   188.292230	12.468160	1211	10	34.67
NGC4486_S643   187.531550	12.608610	1223	 2	16.57
NGC4486_S644   187.700850	12.586360	 824	50	11.72
NGC4486_S645   187.768650	11.943470	 916	 2	27.11
NGC4486_S646   187.799500	12.683640	1290	 2	18.39
NGC4486_S647   187.868160	12.417660	2100	 2	9.64
NGC4486_S648   187.970400	12.266410	 985	 3	17.21
NGC4486_S649   188.018130	12.341760	1641	 6	18.53
NGC4486_S650   188.060740	12.051490	1216	61	29.11
NGC4486_S651   187.628580	12.311570	2425	103	6.58
NGC4486_S652   187.701300	12.331150	2777	26	3.61
NGC4486_S653   187.699550	12.259420	 415	134	7.91
